,ent_rate4,value__sum_values,"value__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4","value__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8","value__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",value__mean_n_absolute_max__number_of_maxima_7,value__quantile__q_0.1,value__cid_ce__normalize_True,value__variation_coefficient,"value__agg_autocorrelation__f_agg_""median""__maxlag_40","value__agg_autocorrelation__f_agg_""var""__maxlag_40"
Q9351,0.6507483747425579,262094.6,713.9029813412662,26.78837209302325,624.7784000000004,11.0,3385.042857142857,1111.26,8.651461441305683,0.3751484780428641,0.0669196769280079,0.1005716197329779
Q9352,1.7317743073735539,184518.0,16727.06222222222,6.027027027027027,1973.555555555556,1.0,2025.2857142857144,1178.6,5.5661457775570105,0.1565883385842808,0.0064593126420774,0.109806440606774
Q9353,2.973883094165806,184527.0,22839.56805268595,3.607142857142857,9181.107142857143,1.0,2031.7142857142856,1165.2,6.577451066068567,0.1610069368953835,-0.0117355789164106,0.1009618203062134
Q9354,2.5681016307743048,993781.0,342577.5175490779,74.65625,607149.1211072664,11.0,14837.142857142857,5495.5,9.262602949550548,0.2879575919148419,-0.073031582452806,0.0411160265168618
Q9355,3.113326637280509,396559.2,12491.156957468427,50.20256410256408,15528.638282548443,11.0,5358.871428571429,1938.11,7.128771244185703,0.371994617994286,0.0261923756819239,0.1205255487682299
Q9356,2.7953716763531826,309735.19999999995,20225.671195716848,20.847058823529405,5787.02311728395,11.0,3450.442857142857,1952.98,7.290627776797566,0.216989140288405,0.0725990152333436,0.1214381087240405
Q9357,3.092652554153997,309649.70000000007,4427.553046886344,23.713513513513515,1695.1008616780086,11.0,3402.485714285715,1945.39,7.195891685292351,0.2161393602567917,0.0730410769957349,0.1240320286703818
Q9358,0.9515633943478133,135777.09,93.62070076934263,10.256500000000004,95.36214475000054,11.0,1534.5442857142857,833.214,7.587937491459369,0.2310757141369959,0.0673097191785636,0.1179111163044565
Q9359,2.5424664635010767,773237.0,212428.93777249305,125.17073170731707,692558.0681818182,11.0,16988.571428571428,2347.6,7.572050490808382,0.6972293163726319,0.0321890564870517,0.0920651164859417
Q9360,1.210560768113557,368921.1,3903.774712006488,55.6731707317073,7657.991399999987,11.0,5210.385714285715,1449.94,8.284697302839325,0.4407490847360606,0.1157927945913177,0.1070900815823253
Q9361,1.4609341079051685,121173.0,1830.129191464653,9.564102564102564,2650.891966759003,11.0,1561.857142857143,610.7,8.302442584447103,0.3225485701079174,0.0998602850500725,0.0949198143586078
Q9362,0.9600606081119817,333455.10000000003,347911.67786265427,52.44999999999997,41473.32250000004,11.0,7433.185714285714,4590.4,7.631048710661608,0.1699818386436395,-0.1106022389192586,0.0862446569212917
Q9363,1.557132588944718,59294.5,15094.00829717291,-6.199999999999983,13324.746875000015,1.0,1440.5142857142855,885.17,4.771068507202305,0.1653882823948304,-0.1615980282001255,0.1936798047118572
Q9364,2.3264988892357774,159504.0,3129.6465556216563,22.59473684210525,3888.524400000002,11.0,3328.5,2172.9,6.31850776665296,0.152091208251531,-0.1459222733175273,0.1463495024355998
Q9365,2.795672235109605,796729.0000000001,23693.99147376545,73.39696969696965,39622.456539792445,13.0,11658.942857142858,4360.620000000001,7.51606863755709,0.3260409801812395,0.3004168178818304,0.0535602581782936
Q9366,1.7071057039477968,482678.0,6812.446461776856,45.34500000000007,2263.803801652907,11.0,8936.542857142855,5795.37,8.168060566423279,0.1438090333006859,-0.0099532183457264,0.0708118082813031
Q9367,2.080829449836807,321970.0,33730.57894736842,-30.07692307692308,37518.80555555556,11.0,6950.285714285715,4592.1,8.474794210677864,0.1323622852919011,-0.0853854746835262,0.0447641271058011
Q9368,2.1731694975818443,87152.9,2782.073484295104,6.59375,1496.3393750000005,11.0,1876.042857142857,1382.11,7.630874037625458,0.105055347177862,-0.0949824098304836,0.0561616553445463
Q9369,1.9613471353323537,90849.4,2810.834813732654,7.933333333333331,204.17859374999992,11.0,1980.3142857142848,1423.3000000000002,6.6394639326986935,0.1222473699159709,-0.0815145051689642,0.1391500793092714
Q9370,1.4243189746046054,482707.5,3149.353155555554,44.36999999999998,707.2842975206581,11.0,8939.028571428573,5750.740000000001,8.156717000693094,0.1437844935958423,-0.0136193380675382,0.0706661470811612
Q9371,0.9232847248732153,333123.3,9025.88376068377,51.335294117647045,9707.849375000002,11.0,7179.914285714286,4619.1,6.860340625488629,0.1599391951314391,-0.139437049804708,0.1003071728413268
Q9372,1.1861042076804125,159485.2,1274.3251279000604,24.75789473684211,680.144100000002,11.0,3314.3,2193.02,6.32356523401283,0.1516268248288263,-0.1493696141706056,0.1482755679954638
Q9373,1.2867285879202877,90849.5,1166.522721606648,13.244444444444447,105.65580246913584,11.0,1980.7142857142856,1422.3,6.453935173484612,0.1213225908708135,-0.086793012042213,0.1446099151249776
Q9374,1.1722129223829556,321917.0,7687.930747922436,11.647058823529411,4797.5,11.0,6907.428571428572,4570.2,8.14718507250613,0.1302237597693786,-0.0704375844784609,0.0461116032123647
Q9375,1.4566469824619799,191021.4,196016.64427350427,92.32500000000002,86887.8848437501,11.0,5628.714285714287,1482.0,5.736060329628939,0.4539599408665453,-0.1668222595357522,0.1818566307134865
Q9376,1.2354306751502384,281732.9,280559.5755955678,137.97058823529406,239781.57249999992,10.0,7240.285714285715,2986.55,6.914624972509992,0.2979951065693129,-0.091243417701757,0.1124660070486503
Q9377,0.9720643837532569,138644.40000000002,15346.189359504137,60.31999999999999,17664.63399999998,11.0,3209.4000000000005,1358.45,6.599694597114746,0.3072907591313256,0.0571578005284765,0.164568483214215
Q9378,0.8734188729499064,453159.7,383715.6711736072,160.64375000000007,516065.3522222224,11.0,9250.557142857144,5128.58,7.68740346017298,0.198182215914169,0.0215740111163281,0.1077277807868844
Q9379,1.6857274669961106,688964.9,155322.49143929448,87.26470588235289,205585.7171555557,11.0,11340.085714285717,3499.4,7.259625539079082,0.3992070717221382,0.2773688766383316,0.0573211357847418
Q9380,1.9558396962998306,305170.0,85582.64359113034,67.25,116520.36000000002,11.0,6914.0,3018.0,6.781058554264858,0.286145035125835,0.0677342802984895,0.1425447516851295
Q9381,1.8894876015636295,512077.0,648712.0620408164,201.91666666666663,836802.2222222222,11.0,12023.285714285714,7524.5,6.852345060539544,0.1642392946940435,-0.05689267362165,0.085218309930152
Q9382,1.8784487166506254,190843.4,119470.02640368178,92.01874999999995,86467.5004,11.0,5576.928571428571,1484.85,5.607830921564839,0.4499870856101925,-0.168679191610199,0.1844317552560567
Q9383,1.3064533702571333,191393.0,73174.04058956917,75.14999999999999,67420.16765432103,11.0,4547.242857142857,1968.58,6.720481038791366,0.3139611254876202,0.0573731222248199,0.1863590185318326
Q9384,2.1466880130214756,304996.0,893136.2362948959,48.36842105263158,33534.984375,11.0,6818.857142857143,2958.2,6.611902898332578,0.2827424305724195,0.0619897148020736,0.1454255628280606
Q9385,1.6160226428433964,83726.90000000001,8821.149808884295,38.905,357.2941000000011,11.0,1820.7571428571428,801.78,6.226876668308574,0.3402767641447328,-0.0024104266535383,0.2269624559812795
Q9386,1.1721145323291144,190764.5,71063.93822485206,86.1,43171.2781,11.0,5528.714285714285,1485.85,5.4601034808603295,0.4481210235000952,-0.1698254199167248,0.1888983818742285
Q9387,1.6894182795635442,191248.9,5298.630968090861,66.89000000000001,4777.828400000015,11.0,4459.157142857142,1981.51,6.381480504069663,0.3094600937777794,0.0566887834544431,0.1949607097126529
Q9388,1.798464643268973,82596.2,2299.4265857438018,18.028571428571425,1246.1369000000016,11.0,1849.6714285714288,693.63,7.338854752973234,0.305725241300109,0.0410552952484091,0.102964807485261
Q9389,2.359568443326555,56490.9,1243.3684937499995,6.323529411764706,1688.1669000000006,11.0,1224.1571428571428,725.0,7.132799554343877,0.1813447357922173,-0.1463810688434134,0.0916143278201259
Q9390,1.2646097057487362,83737.8,8158.764395061729,39.00499999999999,382.78690000000086,11.0,1820.3428571428567,807.8000000000001,6.23761973017001,0.3402308377121386,-0.0019312763502355,0.2269794862366896
Q9391,0.9377197000183902,83103.1,7052.563383448753,31.764666666666653,3426.2760987654306,11.0,1885.4442857142856,1149.05,6.368820331980468,0.1790794019719871,-0.0872991537120675,0.1520294343620644
Q9392,0.9061958041049542,511724.0,101116.88365650969,90.8125,140621.55555555556,1.0,11877.0,7633.0,5.977862857952806,0.1559308773332072,-0.0698000862523072,0.1020401635251504
Q9393,0.8056303982510252,388667.3000000001,173873.25364891512,193.22222222222229,133786.40913580268,11.0,10615.35714285714,3888.45,6.01606516986715,0.3524562327060135,-0.101283041642022,0.1687079698797184
Q9394,0.6165324032904117,97218.1,337.1664395061736,18.266666666666666,600.0499173553735,11.0,2009.428571428572,1067.15,6.883804779129543,0.2140407987457556,0.0324841164259414,0.1267994315136405
Q9395,1.109442863413209,64753.09999999999,5368.593002750001,24.628000000000004,941.6905000000068,11.0,1454.4885714285715,846.385,7.044225720759594,0.1937049796947592,-0.1106378131683364,0.1189499446954998
Q9396,0.18115350142575745,83070.7,186.72925843750016,17.664736842105256,231.46404899999987,10.0,1861.8314285714284,1153.92,6.021731677625654,0.1737853751788094,-0.113517705257278,0.1575615924931884
Q9397,1.035810701332267,191294.7,2601.2055273120595,68.5047619047619,2359.680165289252,11.0,4456.314285714286,1992.11,6.396159007120607,0.3094770298210771,0.0546118735231539,0.194560353660866
Q9398,0.8061427167350136,520421.3,518422.2117685735,316.14375000000007,32004.0677551021,11.0,12168.757142857145,6028.7,6.920948838191941,0.241979352014105,-0.1322136504791221,0.1093714918680176
Q9399,1.725379749117759,324373.0,559611.9778911563,25.705882352941178,118112.63999999998,1.0,7479.714285714285,4358.5,4.807418737604533,0.1999986439953583,-0.3082492821061772,0.2466037250485818
Q9400,0.8358787672993727,304952.0,869581.9395085068,66.45,4307.4400000000005,11.0,6807.0,3022.6,6.520600306892203,0.2817819305848066,0.0652134964758238,0.1466157099111651
Q9401,1.6628818813461148,176000.8,27151.315879501377,28.435294117647064,36883.10859374995,11.0,3808.342857142857,2470.7,7.053175655038211,0.1567121372114563,-0.0776708418705892,0.0988692991605818
Q9402,0.8002859977874759,520058.0,62500.57927499999,124.3157894736843,11459.07777777779,11.0,11781.914285714283,6131.4,6.679450733102811,0.2358409521838909,-0.1457756800299846,0.1152788239477416
Q9403,0.7305533680511654,520052.3000000001,36220.69537499998,108.61578947368416,1591.2691358024629,11.0,11773.957142857142,6126.65,6.62857201638354,0.2354693459979704,-0.1447970046132102,0.115894544431569
Q9404,1.6260790743078235,175943.40000000002,4519.070151216302,16.02777777777778,5683.9941,11.0,3779.1857142857134,2471.3,6.749685450187938,0.1533887532625978,-0.0793724526062908,0.1011402049959203
Q9405,1.7620546216475719,147192.0,61938.58048911583,43.30769230769231,5877.633136094674,12.0,3292.714285714286,456.6,7.08798238185033,0.5915477728058535,0.2653089429807034,0.126861975852182
Q9406,1.435503814172268,1011849.3,256508.15424173136,86.55882352941165,113690.99582222212,13.0,11030.342857142858,6034.07,9.724743983334188,0.197885219034109,0.1823781045433953,0.067625503411192
Q9407,2.0690125600377356,212256.0,35565.55029757584,33.8,54608.0,13.0,2797.285714285714,750.5,9.927688017583415,0.3579856070842236,0.1980124935934095,0.0488356264090649
Q9408,2.828561165012431,160476.79999999996,31482.062460034347,5.868571428571431,7657.603117283954,11.0,1911.2142857142856,1006.22,6.859821634574874,0.2021538846972305,0.3584400331816476,0.0466258611576536
Q9409,1.4927866071428513,160492.5,28406.143155991736,6.557142857142837,5457.870803324101,11.0,1912.2714285714287,1008.85,6.535921646549303,0.1998125959367034,0.3717890827361302,0.0486487262620416
Q9410,2.986712852184956,203366.0,7848.13122368994,9.394736842105264,14104.93074792244,11.0,2593.714285714286,658.3000000000001,10.0835638694457,0.3680700377577727,0.2382864879256828,0.0485734560615738
Q9411,2.822741883000523,512340.0,300745.30410799826,-47.64705882352941,169646.22222222228,11.0,6520.0,3147.0,9.801097868807666,0.2372805974031706,-0.0493754688954192,0.0431767539046749
Q9412,1.550518386820047,552286.7999999998,3254.084224125416,6.41538461538461,2952.431024930743,12.0,5484.942857142858,3910.14,7.762190494942354,0.1258557579865336,0.3165706607318447,0.1295708104624946
Q9413,1.8996678867470964,511800.0,39404.26767310205,37.43589743589744,59522.22222222222,11.0,6281.428571428572,3116.0,8.650714382398204,0.2265154760286819,-0.0594737191724392,0.0530271294812257
Q9414,2.169609917087494,694336.0,77089.43289988638,10.516129032258064,37134.89196675901,0.0,6971.857142857143,4873.3,6.604776232546992,0.1134938074930772,-0.0578195158795699,0.0609835466857224
Q9415,2.8351175502936385,498980.0,295190.3553970142,26.571428571428573,255218.359375,11.0,6391.428571428572,2172.0,10.988982307074403,0.3035590458895987,-0.0193611886332917,0.0414527581579104
Q9416,2.719670637614368,407637.50000000006,5501.422679584777,41.5225,10838.693475000018,11.0,5026.6,1903.16,8.663707791477224,0.3353481149748857,0.0979881767940141,0.101119968570424
Q9417,2.6333783667438633,446842.0,48118.67737024221,23.0,122362.9917355372,11.0,5970.428571428572,2417.6,8.48702498793957,0.3046118437694325,0.0528782411642785,0.086531317177178
Q9418,0.6707268703357447,407661.8000000001,3588.8103515413736,42.045,7381.827599999992,11.0,5025.0142857142855,1905.32,8.638691359063845,0.3352789577848404,0.0986818037213599,0.1015276485688077
Q9419,1.6913488892179196,78056.0,1392952.056932966,-94.11111111111111,1750697.8055555555,2.0,4364.428571428572,651.0,5.223982396335013,0.796119983196162,-0.2822301735024077,0.107159093614211
Q9420,2.0287450378565612,311936.0,2775621.614744352,376.1538461538461,4605020.816326531,0.0,16042.0,3073.8,4.809157955798829,0.6972482546667474,-0.2653691802680413,0.0855837564363281
Q9421,1.7408981367758867,1041040.0,26276149.82698962,-145.0,0.0,10.0,15868.57142857143,5680.0,16.566962939293514,0.3367532100137717,-0.0056591785212348,0.0638243446040311
Q9422,1.0556521202189908,158634.0,368220.85440000007,60.95,30004.666666666668,8.0,2456.285714285714,780.0,12.323389664454089,0.3629477152002166,0.000529796512926,0.0909159928905714
Q9423,2.0943167373898652,747980.0,795720.1814396194,65.80645161290323,122629.06574394464,11.0,9548.57142857143,5020.0,6.663336313924065,0.2205260836223656,-0.1096602605555966,0.096145075471101
Q9424,1.7728803460905316,510010.05868,1335990.410529106,122.91851523809518,1074997.130918765,12.0,8131.08115,3368.99732,9.824602717575512,0.2779530587360481,0.2462684575727934,0.0418206686613092
Q9425,1.6795239117901894,275146.375,559298.7451567631,110.75732434782608,692902.7387038878,12.0,5037.928521428571,1436.56151,8.730498628833953,0.3824859277921925,0.2491423894471099,0.0477968437495791
Q9426,2.798882238939333,561478.523871,23733.96393263452,46.81521468750003,39950.92369748112,11.0,7013.8155557142845,4648.421881,7.98094293047974,0.1438593154616165,0.3775330534213361,0.0748766658743311
Q9427,2.599878750806564,383927.895611,36666.43762054087,13.89899309999996,15833.064284752054,11.0,4387.953059857143,3670.3518235,8.668660989798356,0.0573058980698684,-0.020960964753983,0.1349269791876673
Q9428,2.4477746924248125,854632.05039,1857202.4574788392,108.9789425925926,619821.634418251,10.0,12850.63438285714,6495.6986,7.369506613901606,0.2287386537788537,0.332427085009421,0.054436436433765
Q9429,2.7728650530004204,124088.006954,7444.333729555592,16.93053568421053,2009.097318260296,2.0,1452.0158619999995,1176.2627405,10.565394979847508,0.0706618641950779,0.0316387611364438,0.0556491818433724
Q9430,1.8370841582340414,127582.107445,18518.618705212102,0.7467519600000014,10767.884342130454,10.0,1918.5793185714283,990.6223275,7.18738353604369,0.2250876263476953,0.3324206802750343,0.0536149408010113
Q9431,2.4329885729310616,451645.256422,19072.86462040895,3.05043424137938,14009.37964590935,11.0,5483.873942714286,3887.8979915,8.538260254403893,0.1170109017809856,0.3102177312959622,0.0678895849063392
Q9432,0.31019138984539923,99894.88,13720.255027631576,14.714473684210526,51182.76401994459,11.0,2329.772857142857,450.135,7.03944152346148,0.5494739358186056,0.007128924374116,0.0407110383743184
Q9433,3.385071552379816,362218.0,1835818.776142659,-33.294117647058826,977799.9168975068,4.0,11071.857142857143,809.5,6.15358812068032,0.857219255520709,0.0056385951754429,0.146356716327191
Q9434,2.7558568794329696,218170.7,51626.53460686808,10.806666666666644,57366.386745562144,11.0,3247.5285714285715,1210.65,9.270396097187328,0.3213786997698016,0.0677782862640139,0.075367921086394
Q9435,3.5676949744016766,766719.26,312518.87072761427,251.9842857142856,273290.5409600002,11.0,14602.99714285714,2168.82,7.273065169912727,0.6026135289556728,0.2100860968836394,0.0714225860898025
Q9436,2.8770319341114403,413810.0,1012104.0858725762,-3.5294117647058822,3166058.333333334,11.0,13222.857142857143,1150.0,6.700060334812966,0.8427988407272656,0.006786637334643,0.186135661120753
Q9437,2.8656023174721286,302793.0,209040.5184,49.08,260538.7397959184,11.0,4645.142857142857,1467.0,11.088691251498949,0.3415651283862344,-0.0274612809847459,0.0522131553695798
Q9438,2.826644169872841,170824.0,392784.8256026296,44.20588235294117,252869.4948979592,13.0,4152.142857142857,167.5,8.38394852309027,0.7753727831719865,-0.0998768168034972,0.090279317186682
Q9439,2.8089008854362305,749830.0,30235424.057046343,-449.04761904761904,25690365.234375,1.0,22634.28571428572,2270.0,8.392052845054899,0.819368333221815,-0.0339837554099794,0.1552636884519565
